GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "54087","Roane, WV",5,CAINC4,72,"..."," Nonfarm proprietors' income","Thousands of dollars",2808,3237,3547,4070,4534,4645,5588,6391,7137,8190,8583,8468,8435,8012,8384,8911,9053,8086,10776,20224,14495,14537,20476,21170,19907,17523,20000,22477,22504,19706,21589,25810,18484,19879,19451,21028,30684,36331,23701,24266,19617,23475,28184,25746,25078,26514,21340,20156,23922,25245
 "54087","Roane, WV",5,CAINC4,7010,"...","Total employment","Number of jobs",4893,4992,5363,5314,5314,5140,5132,5436,5591,5881,5559,5659,6065,5295,5327,5518,5595,5567,6076,6201,5959,5667,5612,5561,5947,6055,6297,6209,6425,6328,6094,6107,5498,5270,5294,5304,5444,5617,5841,5991,5524,5776,5472,5778,5906,5840,5945,5903,5599,5626
 "54087","Roane, WV",5,CAINC4,7020,"..."," Wage and salary employment","Number of jobs",3639,3728,4123,4099,4059,3945,3906,4101,4191,4424,4128,4193,4564,3830,3781,3889,3924,3875,3731,3908,3720,3443,3442,3569,3618,3748,3755,3880,3952,3956,3859,3931,3626,3459,3356,3426,3451,3556,3584,3552,3352,3318,3323,3378,3411,3390,3279,3175,3179,3208
 "54087","Roane, WV",5,CAINC4,7040,"..."," Proprietors employment","Number of jobs",1254,1264,1240,1215,1255,1195,1226,1335,1400,1457,1431,1466,1501,1465,1546,1629,1671,1692,2345,2293,2239,2224,2170,1992,2329,2307,2542,2329,2473,2372,2235,2176,1872,1811,1938,1878,1993,2061,2257,2439,2172,2458,2149,2400,2495,2450,2666,2728,2420,2418
 "54089","Summers, WV",5,CAINC4,10,"...","Personal income (thousands of dollars)","Thousands of dollars",26708,29084,32921,36559,39789,43164,48941,55167,60861,68407,77597,85702,93179,98183,101921,114876,122850,122624,125935,128800,135424,143292,152164,163693,172152,176257,180531,187160,196163,204773,208148,217733,242219,252770,257362,269984,278990,289970,303180,328022,334459,346633,366726,383270,381004,388646,399501,391491,410910,419542
 "54089","Summers, WV",5,CAINC4,11,"..."," Nonfarm personal income 1/","Thousands of dollars",26637,28998,32770,36345,39454,42978,48773,54974,60564,67866,76717,84972,93294,98197,101880,114312,122521,122228,125972,128913,134980,142667,151873,162990,171768,176218,181464,189190,198720,207273,210893,219504,244362,255506,257622,269962,278944,289700,303067,327523,334458,347257,367706,385098,382505,390316,401020,393228,412996,421755
 "54089","Summers, WV",5,CAINC4,12,"..."," Farm income 2/","Thousands of dollars",71,86,151,214,335,186,168,193,297,541,880,730,-115,-14,41,564,329,396,-37,-113,444,625,291,703,384,39,-933,-2030,-2557,-2500,-2745,-1771,-2143,-2736,-260,22,46,270,113,499,1,-624,-980,-1828,-1501,-1670,-1519,-1737,-2086,-2213
 "54089","Summers, WV",5,CAINC4,20,"...","Population (persons) 3/","Number of persons",13311,13354,14021,14035,13940,13860,14184,14747,15410,15731,15573,15887,15918,15810,15713,15658,15445,15327,15064,14909,14664,14092,13881,14010,13875,13688,13668,13425,13299,13351,13198,14356,14301,14123,14106,13997,13950,13879,13842,13712,13882,13940,13856,13835,13592,13329,13134,12975,12891,12760
 "54089","Summers, WV",5,CAINC4,30,"...","Per capita personal income (dollars) 4/","Dollars",2006,2178,2348,2605,2854,3114,3450,3741,3949,4349,4983,5394,5854,6210,6486,7337,7954,8001,8360,8639,9235,10168,10962,11684,12407,12877,13208,13941,14750,15338,15771,15167,16937,17898,18245,19289,19999,20893,21903,23922,24093,24866,26467,27703,28031,29158,30417,30173,31876,32879
 "54089","Summers, WV",5,CAINC4,35,"...","Earnings by place of work","Thousands of dollars",19231,18782,20427,22439,24150,25169,27244,28849,32037,36316,42578,40569,41640,41949,44730,56086,61739,52679,56476,53154,53764,56148,58883,62268,65532,65831,66558,68279,71919,75047,76799,78810,93530,100894,103775,102474,105273,106136,108527,113765,114728,119384,122060,124798,123848,125226,135154,124591,125892,122929
 "54089","Summers, WV",5,CAINC4,36,"...","Less: Contributions for government social insurance 5/","Thousands of dollars",2004,1898,2021,2198,2566,2809,2972,3099,3409,3862,4700,4566,5203,5471,5993,7805,8891,7797,8551,8545,8845,9339,10292,10669,11416,11238,11787,12328,12977,13529,13571,14153,15017,15708,16345,16381,16847,16977,17150,17524,17977,18643,17714,17739,19390,20033,21571,20736,21352,21144
 "54089","Summers, WV",5,CAINC4,37,"..."," Employee and self-employed contributions for government social insurance","Thousands of dollars",891,866,933,1032,1143,1118,1218,1284,1386,1585,1943,1921,2187,2344,2519,3144,3628,3339,3678,3833,4149,4185,4420,4627,4936,5137,5457,5634,5905,5988,6100,6084,7013,7306,7654,7839,8197,8864,9513,10062,10367,10775,9455,9392,11244,11672,12307,12124,12690,13017
 "54089","Summers, WV",5,CAINC4,38,"..."," Employer contributions for government social insurance","Thousands of dollars",1113,1032,1088,1166,1423,1691,1754,1815,2023,2277,2757,2645,3016,3127,3474,4661,5263,4458,4873,4712,4696,5154,5872,6042,6480,6101,6330,6694,7072,7541,7471,8069,8004,8402,8691,8542,8650,8113,7637,7462,7610,7868,8259,8347,8146,8361,9264,8612,8662,8127
 "54089","Summers, WV",5,CAINC4,42,"...","Plus: Adjustment for residence 6/","Thousands of dollars",285,1140,1715,2158,2297,2837,3859,6054,7013,7820,7545,10455,11380,12583,11267,9996,9978,14929,15043,16786,17833,19902,20158,21434,22620,23311,24046,25351,26726,28285,29432,31201,32201,30903,30508,39921,43674,48543,47690,50743,51534,55352,64875,71041,71287,70400,65679,65196,71528,77143
 "54089","Summers, WV",5,CAINC4,45,"...","Equals: Net earnings by place of residence","Thousands of dollars",17512,18024,20121,22399,23881,25197,28131,31804,35641,40274,45423,46458,47817,49061,50004,58277,62826,59811,62968,61395,62752,66711,68749,73033,76736,77904,78817,81302,85668,89803,92660,95858,110714,116089,117938,126014,132100,137702,139067,146984,148285,156093,169221,178100,175745,175593,179262,169051,176068,178928
 "54089","Summers, WV",5,CAINC4,46,"...","Plus: Dividends, interest, and rent 7/","Thousands of dollars",2869,3350,3748,4221,4713,5348,6172,6963,8075,9165,10797,13444,16346,18735,19254,21806,23717,24690,24569,26385,28821,29270,29027,28058,28337,29286,29913,32046,35392,37350,35149,37572,39667,38597,37062,35976,35933,36236,40990,45053,44492,43766,47989,53027,50919,51656,53303,54763,55048,58589
 "54089","Summers, WV",5,CAINC4,47,"...","Plus: Personal current transfer receipts","Thousands of dollars",6327,7710,9052,9939,11195,12619,14638,16400,17145,18968,21377,25800,29016,30387,32663,34793,36307,38123,38398,41020,43851,47311,54388,62602,67079,69067,71801,73812,75103,77620,80339,84303,91838,98084,102362,107994,110957,116032,123123,135985,141682,146774,149516,152143,154340,161397,166936,167677,179794,182025
 "54089","Summers, WV",5,CAINC4,50,"...","Wages and salaries","Thousands of dollars",15521,14622,15645,17024,18378,19047,20674,21698,24106,27330,32239,30816,32281,32367,33677,41806,45842,37839,41049,37275,36801,38181,41481,43175,45064,45512,46874,48942,51310,53229,53282,54364,57313,62117,63092,64521,66810,68275,72882,78596,78896,80754,82532,83618,84004,86466,93977,86778,87750,84345
 "54089","Summers, WV",5,CAINC4,60,"...","Supplements to wages and salaries","Thousands of dollars",1902,1897,2135,2394,2721,3054,3223,3452,3951,4512,5305,5158,5687,6081,7048,9140,10702,9628,10725,9641,9797,10621,11936,12807,13733,13288,13453,13857,14324,15169,15814,16454,17227,19300,20508,20992,22028,22516,22495,23198,23371,23602,24551,25672,25714,24624,27079,24872,25443,25268
 "54089","Summers, WV",5,CAINC4,61,"..."," Employer contributions for employee pension and insurance funds 8/","Thousands of dollars",789,865,1047,1228,1298,1363,1469,1637,1928,2235,2548,2513,2671,2954,3574,4479,5439,5170,5852,4929,5101,5467,6064,6765,7253,7187,7123,7163,7252,7628,8343,8385,9223,10898,11817,12450,13378,14403,14858,15736,15761,15734,16292,17325,17568,16263,17815,16260,16781,17141
 "54089","Summers, WV",5,CAINC4,62,"..."," Employer contributions for government social insurance","Thousands of dollars",1113,1032,1088,1166,1423,1691,1754,1815,2023,2277,2757,2645,3016,3127,3474,4661,5263,4458,4873,4712,4696,5154,5872,6042,6480,6101,6330,6694,7072,7541,7471,8069,8004,8402,8691,8542,8650,8113,7637,7462,7610,7868,8259,8347,8146,8361,9264,8612,8662,8127
 "54089","Summers, WV",5,CAINC4,70,"...","Proprietors' income 9/","Thousands of dollars",1808,2263,2647,3021,3051,3068,3347,3699,3980,4474,5034,4595,3672,3501,4005,5140,5195,5212,4702,6238,7166,7346,5466,6286,6735,7031,6231,5480,6285,6649,7703,7992,18990,19477,20175,16961,16435,15345,13150,11971,12461,15028,14977,15508,14130,14136,14098,12941,12699,13316
 "54089","Summers, WV",5,CAINC4,71,"..."," Farm proprietors' income","Thousands of dollars",-76,-70,-8,76,146,11,53,35,165,344,667,513,-324,-249,-177,355,117,204,-218,-321,216,357,32,457,134,-187,-1166,-2241,-2773,-2837,-3183,-2249,-2801,-3632,-1202,-857,-627,-444,-674,-173,-586,-1127,-1380,-2409,-2089,-2299,-2035,-2324,-2611,-2735
 "54089","Summers, WV",5,CAINC4,72,"..."," Nonfarm proprietors' income","Thousands of dollars",1884,2333,2655,2945,2905,3057,3294,3664,3815,4130,4367,4082,3996,3750,4182,4785,5078,5008,4920,6559,6950,6989,5434,5829,6601,7218,7397,7721,9058,9486,10886,10241,21791,23109,21377,17818,17062,15789,13824,12144,13047,16155,16357,17917,16219,16435,16133,15265,15310,16051
 "54089","Summers, WV",5,CAINC4,7010,"...","Total employment","Number of jobs",3599,3428,3544,3694,3862,3795,3967,3908,4081,4161,4299,4137,3968,3779,3837,4093,4085,3753,3809,3577,3526,3583,3602,3593,3759,3759,3815,3807,3810,3807,3781,3762,3775,3915,3940,3881,3939,3895,3912,3911,3821,3793,3784,3660,3626,3689,3790,3646,3600,3522
 "54089","Summers, WV",5,CAINC4,7020,"..."," Wage and salary employment","Number of jobs",2879,2664,2779,2919,3067,2974,3045,3040,3192,3247,3333,3098,2934,2725,2726,3002,3008,2677,2734,2604,2512,2503,2566,2561,2677,2654,2706,2653,2686,2746,2740,2726,2701,2862,2869,2868,2856,2794,2804,2799,2740,2768,2714,2686,2621,2618,2734,2573,2521,2428
 "54089","Summers, WV",5,CAINC4,7040,"..."," Proprietors employment","Number of jobs",720,764,765,775,795,821,922,868,889,914,966,1039,1034,1054,1111,1091,1077,1076,1075,973,1014,1080,1036,1032,1082,1105,1109,1154,1124,1061,1041,1036,1074,1053,1071,1013,1083,1101,1108,1112,1081,1025,1070,974,1005,1071,1056,1073,1079,1094
 "54091","Taylor, WV",5,CAINC4,10,"...","Personal income (thousands of dollars)","Thousands of dollars",32463,36382,40654,46219,51058,56108,62907,69049,77789,86822,99163,109833,118249,127352,131219,138680,141666,143594,147022,149666,156261,162667,174000,187869,196901,208186,215343,225407,240229,250286,260292,277277,296356,301224,312951,345045,368723,399690,414527,449129,469433,486186,520629,541376,570695,580067,596285,600350,641798,685857
 "54091","Taylor, WV",5,CAINC4,11,"..."," Nonfarm personal income 1/","Thousands of dollars",32404,36293,40480,45953,50687,55913,62772,68843,77607,86431,98061,108594,117330,127614,131230,138017,140955,143021,146434,149067,155044,161506,172972,186598,195996,207304,214631,225999,240786,250623,260892,277740,297078,302360,312993,344874,368812,399669,414737,449000,469812,487143,521694,543466,572594,581969,597995,602634,644432,689198
 "54091","Taylor, WV",5,CAINC4,12,"..."," Farm income 2/","Thousands of dollars",59,89,174,266,371,195,135,206,182,391,1102,1239,919,-262,-11,663,711,573,588,599,1217,1161,1028,1271,905,882,712,-592,-557,-337,-600,-463,-722,-1136,-42,171,-89,21,-210,129,-379,-957,-1065,-2090,-1899,-1902,-1710,-2284,-2634,-3341
 "54091","Taylor, WV",5,CAINC4,20,"...","Population (persons) 3/","Number of persons",14512,13944,14417,14701,15005,15344,15894,16175,16406,16194,16205,16580,16549,16685,16584,16512,16155,15912,15634,15516,15293,15131,15260,15356,15455,15555,15714,15761,15798,15895,15996,16050,16079,16089,16160,16247,16318,16498,16640,16792,16838,16886,16928,16968,16987,17100,16928,16953,16910,16862
 "54091","Taylor, WV",5,CAINC4,30,"...","Per capita personal income (dollars) 4/","Dollars",2237,2609,2820,3144,3403,3657,3958,4269,4741,5361,6119,6624,7145,7633,7912,8399,8769,9024,9404,9646,10218,10751,11402,12234,12740,13384,13704,14302,15206,15746,16272,17276,18431,18722,19366,21237,22596,24227,24911,26747,27879,28792,30755,31906,33596,33922,35225,35413,37954,40675
 "54091","Taylor, WV",5,CAINC4,35,"...","Earnings by place of work","Thousands of dollars",20868,22923,24207,26934,28994,30264,31876,34905,39484,46024,50477,52083,56820,63898,65139,69437,69842,70515,73727,72497,75376,76387,79230,82031,86653,91775,94640,94573,100665,103934,105069,113470,119550,114903,120579,125216,127409,129232,128788,130454,133020,141111,143068,159270,182530,194725,201016,198477,207904,214536
 "54091","Taylor, WV",5,CAINC4,36,"...","Less: Contributions for government social insurance 5/","Thousands of dollars",2059,2247,2398,2737,3236,3566,3675,4014,4475,5253,5885,6191,7306,8781,8998,9826,10003,10545,10995,11294,11697,11852,12625,13037,14279,14811,15559,15850,16664,17353,17239,19196,19647,17819,19077,19516,19886,20049,19275,18743,19478,20133,18498,19874,24737,26424,27163,27998,29166,30093
 "54091","Taylor, WV",5,CAINC4,37,"..."," Employee and self-employed contributions for government social insurance","Thousands of dollars",934,1006,1076,1226,1385,1366,1443,1544,1676,1956,2231,2356,2818,3459,3509,3784,4027,4277,4538,4746,5131,5088,5368,5530,5910,6348,6695,6787,7162,7220,7333,7679,8235,7806,8426,8867,9187,9927,10457,10791,11232,11730,10102,10708,14278,15300,15806,16273,17309,18182
 "54091","Taylor, WV",5,CAINC4,38,"..."," Employer contributions for government social insurance","Thousands of dollars",1125,1241,1322,1511,1851,2200,2232,2470,2799,3297,3654,3835,4488,5322,5489,6042,5976,6268,6457,6548,6566,6764,7257,7507,8369,8463,8864,9063,9502,10133,9906,11517,11412,10013,10651,10649,10699,10122,8818,7952,8246,8403,8396,9166,10459,11124,11357,11725,11857,11911
 "54091","Taylor, WV",5,CAINC4,42,"...","Plus: Adjustment for residence 6/","Thousands of dollars",5361,5850,7391,8939,9697,11378,13261,14915,17243,18167,22336,24872,24024,22852,21455,22417,22112,21189,21251,22506,23113,25698,28708,32501,35047,41112,43010,47489,52847,56409,64523,69013,70867,77105,80033,103044,114655,134529,138836,155935,164136,168832,189499,191094,193888,186983,184767,184685,204384,232415
 "54091","Taylor, WV",5,CAINC4,45,"...","Equals: Net earnings by place of residence","Thousands of dollars",24170,26526,29200,33136,35455,38076,41462,45806,52252,58938,66928,70764,73538,77969,77596,82028,81951,81159,83983,83709,86792,90233,95313,101495,107421,118076,122091,126212,136848,142990,152353,163287,170770,174189,181535,208744,222178,243712,248349,267646,277678,289810,314069,330490,351681,355284,358620,355164,383122,416858
 "54091","Taylor, WV",5,CAINC4,46,"...","Plus: Dividends, interest, and rent 7/","Thousands of dollars",2821,3287,3656,4074,4725,5524,6528,7284,8402,10006,11699,14505,17688,20665,21881,24361,25471,25961,25732,25774,27551,28751,29531,30116,30714,31385,31470,33020,36531,37266,37411,40030,43030,40195,40262,44374,48863,52004,55587,58799,59249,59928,69091,69140,73149,75990,76924,77890,86873,93331
 "54091","Taylor, WV",5,CAINC4,47,"...","Plus: Personal current transfer receipts","Thousands of dollars",5472,6569,7798,9009,10878,12508,14917,15959,17135,17878,20536,24564,27023,28718,31742,32291,34244,36474,37307,40183,41918,43683,49156,56258,58766,58725,61782,66175,66850,70030,70528,73960,82556,86840,91154,91927,97682,103974,110591,122684,132506,136448,137469,141746,145865,148793,160741,167296,171803,175668
 "54091","Taylor, WV",5,CAINC4,50,"...","Wages and salaries","Thousands of dollars",16190,17750,18574,20757,22214,23143,24208,26189,29358,34303,37149,38601,42465,49355,48627,50708,50460,51463,53510,52115,53166,53587,55350,57170,60331,64460,67192,68472,72062,74446,72974,78590,80166,75939,79018,81827,83662,85007,87513,89830,90655,94207,94373,106773,127127,138440,143035,143350,147983,153232
 "54091","Taylor, WV",5,CAINC4,60,"...","Supplements to wages and salaries","Thousands of dollars",2066,2305,2525,2939,3287,3741,3834,4267,5012,5843,6508,6901,7956,9625,10570,11524,12217,13028,13879,13035,13830,14366,15555,16680,18288,19125,19362,19308,19906,20759,21101,23275,24611,23389,25483,26334,27431,27586,26562,26220,26436,26750,27285,30950,35439,35712,37279,36593,38933,39809
 "54091","Taylor, WV",5,CAINC4,61,"..."," Employer contributions for employee pension and insurance funds 8/","Thousands of dollars",941,1064,1203,1428,1436,1541,1602,1797,2213,2546,2854,3066,3468,4303,5081,5482,6241,6760,7422,6487,7264,7602,8298,9173,9919,10662,10498,10245,10404,10626,11195,11758,13199,13376,14832,15685,16732,17464,17744,18268,18190,18347,18889,21784,24980,24588,25922,24868,27076,27898
 "54091","Taylor, WV",5,CAINC4,62,"..."," Employer contributions for government social insurance","Thousands of dollars",1125,1241,1322,1511,1851,2200,2232,2470,2799,3297,3654,3835,4488,5322,5489,6042,5976,6268,6457,6548,6566,6764,7257,7507,8369,8463,8864,9063,9502,10133,9906,11517,11412,10013,10651,10649,10699,10122,8818,7952,8246,8403,8396,9166,10459,11124,11357,11725,11857,11911
 "54091","Taylor, WV",5,CAINC4,70,"...","Proprietors' income 9/","Thousands of dollars",2612,2868,3108,3238,3493,3380,3834,4449,5114,5878,6820,6581,6399,4918,5942,7205,7165,6024,6338,7347,8380,8434,8325,8181,8034,8190,8086,6793,8697,8729,10994,11605,14773,15575,16078,17055,16316,16639,14713,14404,15929,20154,21410,21547,19964,20573,20702,18534,20988,21495
 "54091","Taylor, WV",5,CAINC4,71,"..."," Farm proprietors' income","Thousands of dollars",-39,-59,-19,60,43,-150,-110,-164,-145,-141,509,614,306,-961,-665,30,89,4,38,-5,576,428,342,627,269,321,157,-1090,-1027,-802,-1023,-813,-1093,-1515,-489,-291,-478,-431,-754,-315,-749,-1264,-1300,-2412,-2223,-2248,-1995,-2611,-2924,-3628
 "54091","Taylor, WV",5,CAINC4,72,"..."," Nonfarm proprietors' income","Thousands of dollars",2651,2927,3127,3178,3450,3530,3944,4613,5259,6019,6311,5967,6093,5879,6607,7175,7076,6020,6300,7352,7804,8006,7983,7554,7765,7869,7929,7883,9724,9531,12017,12418,15866,17090,16567,17346,16794,17070,15467,14719,16678,21418,22710,23959,22187,22821,22697,21145,23912,25123
 "54091","Taylor, WV",5,CAINC4,7010,"...","Total employment","Number of jobs",4035,4057,4035,4120,4178,4301,4142,4192,4267,4457,4512,4355,4414,4494,4392,4305,4173,4232,4317,4239,4327,4314,4308,4331,4372,4551,4689,4713,4789,4634,4499,4703,4826,4628,4655,4705,4734,4704,4759,4663,4581,4602,4560,4793,5104,5223,5110,5145,5165,5138
